query_id,response_id,url,domain
13889,33578,https://cdso.utexas.edu/msds,utexas.edu
13883,33539,https://cdso.utexas.edu/msds,utexas.edu
13880,33567,https://cdso.utexas.edu/msds,utexas.edu
13875,33575,https://cdso.utexas.edu/msds,utexas.edu
13874,33534,https://cdso.utexas.edu/msds,utexas.edu
13867,33510,https://cdso.utexas.edu/msds,utexas.edu
13865,33557,https://cdso.utexas.edu/msds,utexas.edu
13862,33515,https://cdso.utexas.edu/msds,utexas.edu
13859,33519,https://cdso.utexas.edu/msds,utexas.edu
13851,33506,https://cdso.utexas.edu/msds,utexas.edu
13846,33524,https://cdso.utexas.edu/msds,utexas.edu
13838,33475,https://cdso.utexas.edu/msds,utexas.edu
13837,33483,https://cdso.utexas.edu/msds,utexas.edu
13835,33535,https://cdso.utexas.edu/msds,utexas.edu
13831,33474,https://cdso.utexas.edu/msds,utexas.edu
13829,33554,https://cdso.utexas.edu/msds,utexas.edu
13818,33463,https://cdso.utexas.edu/msds,utexas.edu
13815,33543,https://cdso.utexas.edu/msds,utexas.edu
13804,33434,https://cdso.utexas.edu/msds,utexas.edu
13796,33436,https://cdso.utexas.edu/msds,utexas.edu
13785,33418,https://cdso.utexas.edu/msds,utexas.edu
13784,33445,https://cdso.utexas.edu/msds,utexas.edu
13783,33424,https://cdso.utexas.edu/msds,utexas.edu
13779,33502,https://cdso.utexas.edu/msds,utexas.edu
13771,33454,https://cdso.utexas.edu/msds,utexas.edu
13764,33508,https://cdso.utexas.edu/msds,utexas.edu
13761,33420,https://cdso.utexas.edu/msds,utexas.edu
16032,39734,https://cdso.utexas.edu/msds,utexas.edu
16027,39720,https://cdso.utexas.edu/msds,utexas.edu
16022,39839,https://cdso.utexas.edu/msds,utexas.edu
16018,39760,https://cdso.utexas.edu/msds,utexas.edu
16016,39779,https://cdso.utexas.edu/msds,utexas.edu
16014,39725,https://cdso.utexas.edu/msds,utexas.edu
16012,39819,https://cdso.utexas.edu/msds,utexas.edu
16008,39830,https://cdso.utexas.edu/msds,utexas.edu
16006,39745,https://cdso.utexas.edu/msds,utexas.edu
16002,39751,https://cdso.utexas.edu/msds,utexas.edu
15997,39795,https://cdso.utexas.edu/msds,utexas.edu
15996,39758,https://cdso.utexas.edu/msds,utexas.edu
15991,39755,https://cdso.utexas.edu/msds,utexas.edu
15990,39733,https://cdso.utexas.edu/msds,utexas.edu
15988,39802,https://cdso.utexas.edu/msds,utexas.edu
15987,39673,https://cdso.utexas.edu/msds,utexas.edu
15984,39767,https://cdso.utexas.edu/msds,utexas.edu
15982,39722,https://cdso.utexas.edu/msds,utexas.edu
15980,39715,https://cdso.utexas.edu/msds,utexas.edu
15963,39656,https://cdso.utexas.edu/msds,utexas.edu
15959,39637,https://cdso.utexas.edu/msds,utexas.edu
15957,39671,https://cdso.utexas.edu/msds,utexas.edu
15933,39739,https://cdso.utexas.edu/msds,utexas.edu
15930,39664,https://cdso.utexas.edu/msds,utexas.edu
15926,39639,https://cdso.utexas.edu/msds,utexas.edu
15924,39750,https://cdso.utexas.edu/msds,utexas.edu
15922,39667,https://cdso.utexas.edu/msds,utexas.edu
15920,39636,https://cdso.utexas.edu/msds,utexas.edu
15916,39703,https://cdso.utexas.edu/msds,utexas.edu
15914,39662,https://cdso.utexas.edu/msds,utexas.edu
15903,39713,https://cdso.utexas.edu/msds,utexas.edu
15899,39617,https://cdso.utexas.edu/msds,utexas.edu
15896,39684,https://cdso.utexas.edu/msds,utexas.edu
15894,39653,https://cdso.utexas.edu/msds,utexas.edu
15885,39633,https://cdso.utexas.edu/msds,utexas.edu
15884,39602,https://cdso.utexas.edu/msds,utexas.edu
15883,39608,https://cdso.utexas.edu/msds,utexas.edu
15870,39612,https://cdso.utexas.edu/msds,utexas.edu
15859,39558,https://cdso.utexas.edu/msds,utexas.edu
15846,39557,https://cdso.utexas.edu/msds,utexas.edu
15843,39541,https://cdso.utexas.edu/msds,utexas.edu
15841,39611,https://cdso.utexas.edu/msds,utexas.edu
15839,39568,https://cdso.utexas.edu/msds,utexas.edu
15838,39528,https://cdso.utexas.edu/msds,utexas.edu
15834,39648,https://cdso.utexas.edu/msds,utexas.edu
15815,39562,https://cdso.utexas.edu/msds,utexas.edu
15810,39589,https://cdso.utexas.edu/msds,utexas.edu
15808,39665,https://cdso.utexas.edu/msds,utexas.edu
15803,39596,https://cdso.utexas.edu/msds,utexas.edu
15801,39538,https://cdso.utexas.edu/msds,utexas.edu
15799,39560,https://cdso.utexas.edu/msds,utexas.edu
15797,39583,https://cdso.utexas.edu/msds,utexas.edu
15794,39550,https://cdso.utexas.edu/msds,utexas.edu
15793,39587,https://cdso.utexas.edu/msds,utexas.edu
15792,39586,https://cdso.utexas.edu/msds,utexas.edu
15790,39553,https://cdso.utexas.edu/msds,utexas.edu
15786,39527,https://cdso.utexas.edu/msds,utexas.edu
15784,39543,https://cdso.utexas.edu/msds,utexas.edu
15781,39524,https://cdso.utexas.edu/msds,utexas.edu
13902,33579,https://cdso.utexas.edu/msds,utexas.edu
16573,40323,https://cdso.utexas.edu/msds,utexas.edu
16568,40291,https://cdso.utexas.edu/msds,utexas.edu
16564,40304,https://cdso.utexas.edu/msds,utexas.edu
16562,40285,https://cdso.utexas.edu/msds,utexas.edu
16559,40309,https://cdso.utexas.edu/msds,utexas.edu
16558,40284,https://cdso.utexas.edu/msds,utexas.edu
16554,40308,https://cdso.utexas.edu/msds,utexas.edu
16545,40317,https://cdso.utexas.edu/msds,utexas.edu
16541,40299,https://cdso.utexas.edu/msds,utexas.edu
16539,40295,https://cdso.utexas.edu/msds,utexas.edu
16535,40287,https://cdso.utexas.edu/msds,utexas.edu
16531,40277,https://cdso.utexas.edu/msds,utexas.edu
16529,40280,https://cdso.utexas.edu/msds,utexas.edu
16519,40231,https://cdso.utexas.edu/msds,utexas.edu
16514,40269,https://cdso.utexas.edu/msds,utexas.edu
16513,40252,https://cdso.utexas.edu/msds,utexas.edu
16509,40232,https://cdso.utexas.edu/msds,utexas.edu
16508,40237,https://cdso.utexas.edu/msds,utexas.edu
16504,40213,https://cdso.utexas.edu/msds,utexas.edu
16502,40196,https://cdso.utexas.edu/msds,utexas.edu
16490,40225,https://cdso.utexas.edu/msds,utexas.edu
16488,40230,https://cdso.utexas.edu/msds,utexas.edu
16487,40243,https://cdso.utexas.edu/msds,utexas.edu
16484,40216,https://cdso.utexas.edu/msds,utexas.edu
16474,40251,https://cdso.utexas.edu/msds,utexas.edu
16472,40226,https://cdso.utexas.edu/msds,utexas.edu
16471,40203,https://cdso.utexas.edu/msds,utexas.edu
16470,40212,https://cdso.utexas.edu/msds,utexas.edu
16468,40210,https://cdso.utexas.edu/msds,utexas.edu
16466,40250,https://cdso.utexas.edu/msds,utexas.edu
16464,40234,https://cdso.utexas.edu/msds,utexas.edu
16443,40255,https://cdso.utexas.edu/msds,utexas.edu
16440,40217,https://cdso.utexas.edu/msds,utexas.edu
16439,40187,https://cdso.utexas.edu/msds,utexas.edu
16438,40200,https://cdso.utexas.edu/msds,utexas.edu
16437,40118,https://cdso.utexas.edu/msds,utexas.edu
16434,40180,https://cdso.utexas.edu/msds,utexas.edu
16432,40177,https://cdso.utexas.edu/msds,utexas.edu
16430,40137,https://cdso.utexas.edu/msds,utexas.edu
16427,40161,https://cdso.utexas.edu/msds,utexas.edu
16424,40144,https://cdso.utexas.edu/msds,utexas.edu
16421,40195,https://cdso.utexas.edu/msds,utexas.edu
16414,40124,https://cdso.utexas.edu/msds,utexas.edu
16410,40175,https://cdso.utexas.edu/msds,utexas.edu
16409,40188,https://cdso.utexas.edu/msds,utexas.edu
16408,40172,https://cdso.utexas.edu/msds,utexas.edu
16407,40126,https://cdso.utexas.edu/msds,utexas.edu
16405,40141,https://cdso.utexas.edu/msds,utexas.edu
16404,40182,https://cdso.utexas.edu/msds,utexas.edu
16399,40112,https://cdso.utexas.edu/msds,utexas.edu
16396,40163,https://cdso.utexas.edu/msds,utexas.edu
16394,40097,https://cdso.utexas.edu/msds,utexas.edu
16388,40117,https://cdso.utexas.edu/msds,utexas.edu
16380,40123,https://cdso.utexas.edu/msds,utexas.edu
16338,40096,https://cdso.utexas.edu/msds,utexas.edu
16336,40091,https://cdso.utexas.edu/msds,utexas.edu
16334,40059,https://cdso.utexas.edu/msds,utexas.edu
16330,40066,https://cdso.utexas.edu/msds,utexas.edu
16327,40034,https://cdso.utexas.edu/msds,utexas.edu
16326,40133,https://cdso.utexas.edu/msds,utexas.edu
16324,40046,https://cdso.utexas.edu/msds,utexas.edu
16319,40047,https://cdso.utexas.edu/msds,utexas.edu
16318,40049,https://cdso.utexas.edu/msds,utexas.edu
16314,40110,https://cdso.utexas.edu/msds,utexas.edu
16301,40036,https://cdso.utexas.edu/msds,utexas.edu
16294,40006,https://cdso.utexas.edu/msds,utexas.edu
16292,40092,https://cdso.utexas.edu/msds,utexas.edu
16290,40035,https://cdso.utexas.edu/msds,utexas.edu
16286,40048,https://cdso.utexas.edu/msds,utexas.edu
16285,40070,https://cdso.utexas.edu/msds,utexas.edu
16284,40008,https://cdso.utexas.edu/msds,utexas.edu
16268,39989,https://cdso.utexas.edu/msds,utexas.edu
16267,39996,https://cdso.utexas.edu/msds,utexas.edu
16264,39986,https://cdso.utexas.edu/msds,utexas.edu
16260,39999,https://cdso.utexas.edu/msds,utexas.edu
16256,40018,https://cdso.utexas.edu/msds,utexas.edu
16253,40038,https://cdso.utexas.edu/msds,utexas.edu
16252,40056,https://cdso.utexas.edu/msds,utexas.edu
16251,39983,https://cdso.utexas.edu/msds,utexas.edu
16250,40058,https://cdso.utexas.edu/msds,utexas.edu
16248,39966,https://cdso.utexas.edu/msds,utexas.edu
16246,39972,https://cdso.utexas.edu/msds,utexas.edu
16244,40044,https://cdso.utexas.edu/msds,utexas.edu
16233,39968,https://cdso.utexas.edu/msds,utexas.edu
16228,39974,https://cdso.utexas.edu/msds,utexas.edu
16226,39945,https://cdso.utexas.edu/msds,utexas.edu
16224,39960,https://cdso.utexas.edu/msds,utexas.edu
16221,40031,https://cdso.utexas.edu/msds,utexas.edu
16219,39952,https://cdso.utexas.edu/msds,utexas.edu
16216,39997,https://cdso.utexas.edu/msds,utexas.edu
16210,39934,https://cdso.utexas.edu/msds,utexas.edu
16209,39958,https://cdso.utexas.edu/msds,utexas.edu
16204,40015,https://cdso.utexas.edu/msds,utexas.edu
16197,39925,https://cdso.utexas.edu/msds,utexas.edu
16196,39935,https://cdso.utexas.edu/msds,utexas.edu
16194,39964,https://cdso.utexas.edu/msds,utexas.edu
16164,39962,https://cdso.utexas.edu/msds,utexas.edu
16163,39933,https://cdso.utexas.edu/msds,utexas.edu
16162,39869,https://cdso.utexas.edu/msds,utexas.edu
16160,39904,https://cdso.utexas.edu/msds,utexas.edu
16159,39885,https://cdso.utexas.edu/msds,utexas.edu
16158,39924,https://cdso.utexas.edu/msds,utexas.edu
16154,39893,https://cdso.utexas.edu/msds,utexas.edu
16153,39953,https://cdso.utexas.edu/msds,utexas.edu
16145,39892,https://cdso.utexas.edu/msds,utexas.edu
16144,39950,https://cdso.utexas.edu/msds,utexas.edu
16137,39878,https://cdso.utexas.edu/msds,utexas.edu
16134,39826,https://cdso.utexas.edu/msds,utexas.edu
16118,39841,https://cdso.utexas.edu/msds,utexas.edu
16113,39838,https://cdso.utexas.edu/msds,utexas.edu
16109,39866,https://cdso.utexas.edu/msds,utexas.edu
16106,39868,https://cdso.utexas.edu/msds,utexas.edu
16104,39857,https://cdso.utexas.edu/msds,utexas.edu
16103,39912,https://cdso.utexas.edu/msds,utexas.edu
16102,39833,https://cdso.utexas.edu/msds,utexas.edu
16101,39860,https://cdso.utexas.edu/msds,utexas.edu
16094,39898,https://cdso.utexas.edu/msds,utexas.edu
16072,39837,https://cdso.utexas.edu/msds,utexas.edu
16071,39923,https://cdso.utexas.edu/msds,utexas.edu
16067,39829,https://cdso.utexas.edu/msds,utexas.edu
16066,39799,https://cdso.utexas.edu/msds,utexas.edu
16064,39796,https://cdso.utexas.edu/msds,utexas.edu
16060,39777,https://cdso.utexas.edu/msds,utexas.edu
16145,39892,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
16101,39860,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
16069,39832,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
13786,33446,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
13748,33389,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
13732,33413,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
13712,33386,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
16015,39735,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
16010,39747,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
15985,39705,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
15963,39656,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
15961,39680,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
15924,39750,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
15839,39568,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
15807,39592,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
15801,39538,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
13889,33578,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
13876,33528,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
13874,33534,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
13865,33557,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
16562,40285,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
16509,40232,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
16487,40243,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
16443,40255,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
16430,40137,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
16398,40145,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
16395,40109,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
16369,40128,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
16301,40036,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
16255,40080,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
16245,39979,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
16215,39927,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
16209,39958,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
16202,39942,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
16163,39933,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
16160,39904,https://software.stthomas.edu/degree/masters/data-science/,stthomas.edu
16189,39914,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16187,39919,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16186,39920,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13741,33398,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13740,33449,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13739,33392,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13733,33388,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13730,33404,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13728,33403,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13805,33518,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13804,33434,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13803,33497,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13794,33421,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13793,33461,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13791,33443,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13790,33456,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13784,33445,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13782,33472,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13775,33465,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13756,33442,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13754,33495,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13748,33389,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13747,33397,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13742,33394,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
15840,39548,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
15839,39568,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
15832,39573,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
15831,39554,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
15828,39537,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
15825,39529,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
15821,39584,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
15816,39629,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
15806,39555,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
15793,39587,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
15791,39535,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
15789,39530,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
15782,39531,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
15778,39566,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
15776,39711,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13909,33542,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13907,33536,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13900,33549,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13892,33540,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13873,33520,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13871,33532,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13866,33547,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13858,33984,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13854,33500,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13842,33499,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13836,33471,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13832,33514,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13831,33474,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13830,33489,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13826,33467,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13817,33482,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
13806,33505,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16184,39931,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16183,39971,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16180,39902,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16178,39959,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16177,39905,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16162,39869,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16161,39894,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16157,39889,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16151,39940,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16148,39884,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16127,39874,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16124,39915,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16122,39871,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16121,39865,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16119,39821,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16115,39834,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16110,39818,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16107,39856,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16099,39836,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16078,39854,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16061,39784,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16057,39800,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16053,39743,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16052,39807,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16051,39816,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16048,39825,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16047,39761,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16044,39788,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16035,39754,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16033,39862,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16032,39734,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16031,39806,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16030,39726,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16029,39783,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16028,39729,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16027,39720,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16026,39794,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16025,39742,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16024,39757,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16019,39775,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16013,39717,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16009,39808,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16005,39762,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
16003,39798,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
15995,39730,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
15989,39714,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
15982,39722,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
15979,39709,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
15976,39723,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
15973,39682,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
15971,39707,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
15970,39701,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
15968,39787,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
15967,39655,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
15964,39670,https://csweb.rice.edu/academics/graduate-programs/online-mds/blog/online-vs-in-person-master-of-data-science,rice.edu
